"","gnd_id","author","title","date","link"
"41357","http://d-nb.info/gnd/118548018","Heinrich Heine","Der Rabbi von Bache…",1840,"https://kolimo.uni-goettingen.de/text.html?id=gb9537"
"43987","http://d-nb.info/gnd/118572741","Liebig Justus von","Die organische Chem…",1840,"https://kolimo.uni-goettingen.de/text.html?id=dta48071"
"48329","http://d-nb.info/gnd/118561545","Justinus Kerner","Das Bilderbuch aus …",1840,"https://kolimo.uni-goettingen.de/text.html?id=gb6182"
"48413","http://d-nb.info/gnd/118587080","Johann Nepomuk Nest…","Der Talisman",1840,"https://kolimo.uni-goettingen.de/text.html?id=gb18196"
"58099","http://d-nb.info/gnd/118598279","Ranke Leopold von","Deutsche Geschichte…",1840,"https://kolimo.uni-goettingen.de/text.html?id=dta49054"
"61486","http://d-nb.info/gnd/12989432X","Ludwig Tieck","Victoria Accorombona",1840,"https://kolimo.uni-goettingen.de/text.html?id=gb17096"
"6532","http://d-nb.info/gnd/118527533","Annette von Droste-…","Das Hospiz auf dem …",1839,"https://kolimo.uni-goettingen.de/text.html?id=gb6250"
"17859","http://d-nb.info/gnd/118516906","Georg Büchner","Lenz",1839,"https://kolimo.uni-goettingen.de/text.html?id=gb6562"
"19624","http://d-nb.info/gnd/11851752X","Jacob Burckhardt","Elegie I",1839,"https://kolimo.uni-goettingen.de/text.html?id=gb4815"
"19627","http://d-nb.info/gnd/11851752X","Jacob Burckhardt","Lugano und der San …",1839,"https://kolimo.uni-goettingen.de/text.html?id=gb4814"
"19629","http://d-nb.info/gnd/11851752X","Jacob Burckhardt","Bilder aus Italien",1839,"https://kolimo.uni-goettingen.de/text.html?id=gb4816"
"23324","http://d-nb.info/gnd/118525751","Franz Dingelstedt","Die neuen Argonauten",1839,"https://kolimo.uni-goettingen.de/text.html?id=gb6296"
"25030","http://d-nb.info/gnd/118583107","Eduard Mörike","Die Regenbrüder",1839,"https://kolimo.uni-goettingen.de/text.html?id=gb8188"
"26493","http://d-nb.info/gnd/118603817","Rückert Friedrich","Die Weisheit des Br…",1839,"https://kolimo.uni-goettingen.de/text.html?id=dta48276"
"26523","http://d-nb.info/gnd/118603817","Rückert Friedrich","Die Weisheit des Br…",1839,"https://kolimo.uni-goettingen.de/text.html?id=dta47870"
"30072","http://d-nb.info/gnd/118762745","Schwab Gustav","Die schönsten Sagen…",1839,"https://kolimo.uni-goettingen.de/text.html?id=dta48113"
"36523","http://d-nb.info/gnd/117464392","Johann Gabriel Seidl","Der tödliche Knopf",1839,"https://kolimo.uni-goettingen.de/text.html?id=gb10315"
"41878","http://d-nb.info/gnd/118555553","Immermann Karl","Münchhausen",1839,"https://kolimo.uni-goettingen.de/text.html?id=dta48855"
"41895","http://d-nb.info/gnd/118555553","Immermann Karl","Münchhausen",1839,"https://kolimo.uni-goettingen.de/text.html?id=dta48693"
"41902","http://d-nb.info/gnd/118555553","Immermann Karl","Münchhausen",1839,"https://kolimo.uni-goettingen.de/text.html?id=dta48317"
"42021","http://d-nb.info/gnd/118555553","Karl Immermann","Der Oberhof",1839,"https://kolimo.uni-goettingen.de/text.html?id=gb8894"
"42236","http://d-nb.info/gnd/118555553","Karl Immermann","Münchhausen",1839,"https://kolimo.uni-goettingen.de/text.html?id=gb8891"
"48030","http://d-nb.info/gnd/118610473","Johanna Schopenhauer","Jugendleben und Wan…",1839,"https://kolimo.uni-goettingen.de/text.html?id=gb5370"
"58093","http://d-nb.info/gnd/118598279","Ranke Leopold von","Deutsche Geschichte…",1839,"https://kolimo.uni-goettingen.de/text.html?id=dta47939"
"58235","http://d-nb.info/gnd/118598279","Ranke Leopold von","Deutsche Geschichte…",1839,"https://kolimo.uni-goettingen.de/text.html?id=dta49023"
"61438","http://d-nb.info/gnd/12989432X","Ludwig Tieck","Abendgespräche",1839,"https://kolimo.uni-goettingen.de/text.html?id=gb17125"
"61475","http://d-nb.info/gnd/12989432X","Ludwig Tieck","Der Schutzgeist",1839,"https://kolimo.uni-goettingen.de/text.html?id=gb17089"
"69519","http://d-nb.info/gnd/118623141","Rudolf Töpffer","Rosa und Gertrud",1839,"https://kolimo.uni-goettingen.de/text.html?id=gb2610"
"71050","http://d-nb.info/gnd/118762834","Schwann Theodor","Mikroskopische Unte…",1839,"https://kolimo.uni-goettingen.de/text.html?id=dta48057"
"1754","http://d-nb.info/gnd/116210273","Blumröder Gustav An…","Vorlesungen über Es…",1838,"https://kolimo.uni-goettingen.de/text.html?id=dta47862"
"1799","http://d-nb.info/gnd/118554700","Humboldt Alexander …","Geognostische und p…",1838,"https://kolimo.uni-goettingen.de/text.html?id=dta48708"
"1886","http://d-nb.info/gnd/118626167","Varnhagen von Ense …","Denkwürdigkeiten un…",1838,"https://kolimo.uni-goettingen.de/text.html?id=dta48219"
"6290","http://d-nb.info/gnd/118983776","August Kopisch","Entdeckung der Blau…",1838,"https://kolimo.uni-goettingen.de/text.html?id=gb16949"
"12220","http://d-nb.info/gnd/118515055","Brentano Clemens","Gockel, Hinkel und …",1838,"https://kolimo.uni-goettingen.de/text.html?id=dta47974"
"12392","http://d-nb.info/gnd/118515055","Brentano Clemens","Geschichte vom brav…",1838,"https://kolimo.uni-goettingen.de/text.html?id=dta48128"
"18158","http://d-nb.info/gnd/118654292","Ludwig Bechstein","Wanderungen durch T…",1838,"https://kolimo.uni-goettingen.de/text.html?id=gb14312"
"18233","http://d-nb.info/gnd/118515055","Clemens Brentano","Geschichte vom brav…",1838,"https://kolimo.uni-goettingen.de/text.html?id=gb6190"
"18234","http://d-nb.info/gnd/118515055","Clemens Brentano","Gockel, Hinkel und …",1838,"https://kolimo.uni-goettingen.de/text.html?id=gb6197"
"19628","http://d-nb.info/gnd/11851752X","Jacob Burckhardt","Fünf Tage jenseits …",1838,"https://kolimo.uni-goettingen.de/text.html?id=gb4817"
"23815","http://d-nb.info/gnd/118583107","Mörike Eduard","Gedichte",1838,"https://kolimo.uni-goettingen.de/text.html?id=dta48037"
"26503","http://d-nb.info/gnd/118608045","Schleiermacher Frie…","Hermeneutik und Kri…",1838,"https://kolimo.uni-goettingen.de/text.html?id=dta48622"
"26521","http://d-nb.info/gnd/118603817","Rückert Friedrich","Die Weisheit des Br…",1838,"https://kolimo.uni-goettingen.de/text.html?id=dta47976"
"26556","http://d-nb.info/gnd/118573489","List Friedrich","Das deutsche Nation…",1838,"https://kolimo.uni-goettingen.de/text.html?id=dta48803"
"28175","http://d-nb.info/gnd/1058806726","Franz von Gaudy","Die Brenta-Blume",1838,"https://kolimo.uni-goettingen.de/text.html?id=gb14396"
"31431","http://d-nb.info/gnd/118762745","Schwab Gustav","Die schönsten Sagen…",1838,"https://kolimo.uni-goettingen.de/text.html?id=dta48957"
"35461","http://d-nb.info/gnd/118762745","Gustav Schwab","Sagen des klassisch…",1838,"https://kolimo.uni-goettingen.de/text.html?id=gb8997"
"36662","http://d-nb.info/gnd/118540963","Jeremias Gotthelf","Die Wassernot im Em…",1838,"https://kolimo.uni-goettingen.de/text.html?id=gb6486"
"36681","http://d-nb.info/gnd/118540963","Jeremias Gotthelf","Leiden und Freuden …",1838,"https://kolimo.uni-goettingen.de/text.html?id=gb6461"
"37335","http://d-nb.info/gnd/117251208","Gustav Weil","Tausend und eine Na…",1838,"https://kolimo.uni-goettingen.de/text.html?id=gb14088"
"37336","http://d-nb.info/gnd/117251208","Gustav Weil","Tausend und eine Na…",1838,"https://kolimo.uni-goettingen.de/text.html?id=gb14086"
"37337","http://d-nb.info/gnd/117251208","Gustav Weil","Tausend und eine Na…",1838,"https://kolimo.uni-goettingen.de/text.html?id=gb14085"
"37338","http://d-nb.info/gnd/117251208","Gustav Weil","Tausend und eine Na…",1838,"https://kolimo.uni-goettingen.de/text.html?id=gb14087"
"41375","http://d-nb.info/gnd/118548018","Heinrich Heine","Shakespeare's Mädch…",1838,"https://kolimo.uni-goettingen.de/text.html?id=gb9269"
"41898","http://d-nb.info/gnd/118555553","Immermann Karl","Münchhausen",1838,"https://kolimo.uni-goettingen.de/text.html?id=dta48012"
"61627","http://d-nb.info/gnd/118574213","Longus","Daphnis und Chloe",1838,"https://kolimo.uni-goettingen.de/text.html?id=gb19966"
"1784","http://d-nb.info/gnd/118626167","Varnhagen von Ense …","Denkwürdigkeiten un…",1837,"https://kolimo.uni-goettingen.de/text.html?id=dta47891"
"1790","http://d-nb.info/gnd/118626167","Varnhagen von Ense …","Denkwürdigkeiten un…",1837,"https://kolimo.uni-goettingen.de/text.html?id=dta47983"
"1804","http://d-nb.info/gnd/118554700","Humboldt Alexander …","Geognostische und p…",1837,"https://kolimo.uni-goettingen.de/text.html?id=dta49126"
"18895","http://d-nb.info/gnd/118507400","Eduard v. Bauernfeld","Der Vater",1837,"https://kolimo.uni-goettingen.de/text.html?id=gb16640"
"18899","http://d-nb.info/gnd/118507400","Eduard v. Bauernfeld","Der Selbstquäler",1837,"https://kolimo.uni-goettingen.de/text.html?id=gb16642"
"22158","http://d-nb.info/gnd/118519131","Thomas Carlyle","Die französische Re…",1837,"https://kolimo.uni-goettingen.de/text.html?id=gb8996"
"22161","http://d-nb.info/gnd/118612476","Charles Sealsfield","Das blutige Blockha…",1837,"https://kolimo.uni-goettingen.de/text.html?id=gb2439"
"23521","http://d-nb.info/gnd/118529390","Eichendorff Joseph …","Gedichte",1837,"https://kolimo.uni-goettingen.de/text.html?id=dta47894"
"25224","http://d-nb.info/gnd/118734776","Ernst Elias Nieberg…","Des Burschen Heimke…",1837,"https://kolimo.uni-goettingen.de/text.html?id=gb2948"
"26494","http://d-nb.info/gnd/118603817","Rückert Friedrich","Die Weisheit des Br…",1837,"https://kolimo.uni-goettingen.de/text.html?id=dta48181"
"26552","http://d-nb.info/gnd/118603817","Rückert Friedrich","Die Weisheit des Br…",1837,"https://kolimo.uni-goettingen.de/text.html?id=dta47973"
"28941","http://d-nb.info/gnd/118547445","Friedrich Hebbel","Die Obermedizinalrä…",1837,"https://kolimo.uni-goettingen.de/text.html?id=gb17150"
"28943","http://d-nb.info/gnd/118547445","Friedrich Hebbel","Ein Abend in Straßb…",1837,"https://kolimo.uni-goettingen.de/text.html?id=gb17135"
"35463","http://d-nb.info/gnd/118762745","Gustav Schwab","Wanderungen durch S…",1837,"https://kolimo.uni-goettingen.de/text.html?id=gb8999"
"35464","http://d-nb.info/gnd/118762745","Gustav Schwab","Das Volksbuch vom D…",1837,"https://kolimo.uni-goettingen.de/text.html?id=gb8998"
"36683","http://d-nb.info/gnd/118540963","Jeremias Gotthelf","Der Bauernspiegel",1837,"https://kolimo.uni-goettingen.de/text.html?id=gb6469"
"39631","http://d-nb.info/gnd/118570080","Heinrich Laube","Eine Fahrt nach Pom…",1837,"https://kolimo.uni-goettingen.de/text.html?id=gb19956"
"39632","http://d-nb.info/gnd/118570080","Heinrich Laube","Eine Fahrt nach Pom…",1837,"https://kolimo.uni-goettingen.de/text.html?id=gb19957"
"39633","http://d-nb.info/gnd/118570080","Heinrich Laube","Die Novelle",1837,"https://kolimo.uni-goettingen.de/text.html?id=gb19949"
"39634","http://d-nb.info/gnd/118570080","Heinrich Laube","Das Schloß in Frank…",1837,"https://kolimo.uni-goettingen.de/text.html?id=gb19951"
"39635","http://d-nb.info/gnd/118570080","Heinrich Laube","Ein Liebespaar",1837,"https://kolimo.uni-goettingen.de/text.html?id=gb19950"
"39636","http://d-nb.info/gnd/118570080","Heinrich Laube","Palladio",1837,"https://kolimo.uni-goettingen.de/text.html?id=gb19952"
"39637","http://d-nb.info/gnd/118570080","Heinrich Laube","Johanna",1837,"https://kolimo.uni-goettingen.de/text.html?id=gb19947"
"39638","http://d-nb.info/gnd/118570080","Heinrich Laube","Die Karlisten",1837,"https://kolimo.uni-goettingen.de/text.html?id=gb19945"
"39639","http://d-nb.info/gnd/118570080","Heinrich Laube","Die Maske",1837,"https://kolimo.uni-goettingen.de/text.html?id=gb19946"
"39640","http://d-nb.info/gnd/118570080","Heinrich Laube","Eine Tyroler Geschi…",1837,"https://kolimo.uni-goettingen.de/text.html?id=gb19953"
"39641","http://d-nb.info/gnd/118570080","Heinrich Laube","Nell",1837,"https://kolimo.uni-goettingen.de/text.html?id=gb19948"
"39642","http://d-nb.info/gnd/118570080","Heinrich Laube","Die Gebirgsnovelle",1837,"https://kolimo.uni-goettingen.de/text.html?id=gb19954"
"39643","http://d-nb.info/gnd/118570080","Heinrich Laube","Die Novelle in der …",1837,"https://kolimo.uni-goettingen.de/text.html?id=gb19944"
"40407","http://d-nb.info/gnd/118704400","Wilhelm Hey","Noch funfzig Fabeln…",1837,"https://kolimo.uni-goettingen.de/text.html?id=gb14434"
"41370","http://d-nb.info/gnd/118548018","Heinrich Heine","Florentinische Näch…",1837,"https://kolimo.uni-goettingen.de/text.html?id=gb9531"
"41378","http://d-nb.info/gnd/118548018","Heinrich Heine","Elementargeister",1837,"https://kolimo.uni-goettingen.de/text.html?id=gb9521"
"41509","http://d-nb.info/gnd/118637266","Heinrich Zschokke","Die Branntweinpest",1837,"https://kolimo.uni-goettingen.de/text.html?id=gb16725"
"61348","http://d-nb.info/gnd/118571508","Nikolaus Lenau","Savonarola",1837,"https://kolimo.uni-goettingen.de/text.html?id=gb20182"
"61454","http://d-nb.info/gnd/12989432X","Ludwig Tieck","Die Klausenburg",1837,"https://kolimo.uni-goettingen.de/text.html?id=gb17077"
"61465","http://d-nb.info/gnd/12989432X","Ludwig Tieck","Des Lebens Überfluss",1837,"https://kolimo.uni-goettingen.de/text.html?id=gb17121"
"1808","http://d-nb.info/gnd/118525484","Diesterweg Adolph","Ueber das Verderben…",1836,"https://kolimo.uni-goettingen.de/text.html?id=dta48136"
"1884","http://d-nb.info/gnd/118554700","Humboldt Alexander …","Ueber einige elektr…",1836,"https://kolimo.uni-goettingen.de/text.html?id=dta48683"
"1910","http://d-nb.info/gnd/137161824","Locke Richard Adams","Neueste Berichte vo…",1836,"https://kolimo.uni-goettingen.de/text.html?id=dta48395"
"6510","http://d-nb.info/gnd/11865103X","Berthold Auerbach","Spinoza",1836,"https://kolimo.uni-goettingen.de/text.html?id=gb20032"
"8669","http://d-nb.info/gnd/118539698","Adolf Glaßbrenner","Bilder und Träume a…",1836,"https://kolimo.uni-goettingen.de/text.html?id=gb11683"
"9400","http://d-nb.info/gnd/118520040","Adelbert von Chamis…","Reise um die Welt",1836,"https://kolimo.uni-goettingen.de/text.html?id=gb6290"
"18893","http://d-nb.info/gnd/118507400","Eduard v. Bauernfeld","Das Tagebuch",1836,"https://kolimo.uni-goettingen.de/text.html?id=gb16645"
"18896","http://d-nb.info/gnd/118507400","Eduard v. Bauernfeld","Der literarische Sa…",1836,"https://kolimo.uni-goettingen.de/text.html?id=gb16636"
"22582","http://d-nb.info/gnd/118619055","Strauß David Friedr…","Das Leben Jesu, kri…",1836,"https://kolimo.uni-goettingen.de/text.html?id=dta48058"
"23818","http://d-nb.info/gnd/118528777","Eckermann Johann Pe…","Gespräche mit Goeth…",1836,"https://kolimo.uni-goettingen.de/text.html?id=dta48433"
"23881","http://d-nb.info/gnd/118528777","Eckermann Johann Pe…","Gespräche mit Goeth…",1836,"https://kolimo.uni-goettingen.de/text.html?id=dta48029"
"25033","http://d-nb.info/gnd/118583107","Eduard Mörike","Der Schatz",1836,"https://kolimo.uni-goettingen.de/text.html?id=gb8176"
"25150","http://d-nb.info/gnd/118528777","Johann Peter Eckerm…","Gespräche mit Goeth…",1836,"https://kolimo.uni-goettingen.de/text.html?id=gb2869"
"26676","http://d-nb.info/gnd/118603817","Rückert Friedrich","Die Weisheit des Br…",1836,"https://kolimo.uni-goettingen.de/text.html?id=dta47961"
"28949","http://d-nb.info/gnd/118547445","Friedrich Hebbel","Barbier Zitterlein",1836,"https://kolimo.uni-goettingen.de/text.html?id=gb17143"
"35603","http://d-nb.info/gnd/118543830","Karl Gutzkow","Über Goethe",1836,"https://kolimo.uni-goettingen.de/text.html?id=gb14519"
"41984","http://d-nb.info/gnd/118555855","Washington Irving","Erzählungen von der…",1836,"https://kolimo.uni-goettingen.de/text.html?id=gb2459"
"42237","http://d-nb.info/gnd/118555553","Karl Immermann","Die Epigonen",1836,"https://kolimo.uni-goettingen.de/text.html?id=gb8895"
"43839","http://d-nb.info/gnd/117085405","Littrow Joseph Joha…","Die Wunder des Himm…",1836,"https://kolimo.uni-goettingen.de/text.html?id=dta48411"
"48411","http://d-nb.info/gnd/118587080","Johann Nepomuk Nest…","Die beiden Nachtwan…",1836,"https://kolimo.uni-goettingen.de/text.html?id=gb18200"
"58242","http://d-nb.info/gnd/118598279","Ranke Leopold von","Die römischen Päpst…",1836,"https://kolimo.uni-goettingen.de/text.html?id=dta48047"
"58247","http://d-nb.info/gnd/118598279","Ranke Leopold von","Die römischen Päpst…",1836,"https://kolimo.uni-goettingen.de/text.html?id=dta48239"
"61434","http://d-nb.info/gnd/12989432X","Ludwig Tieck","Eigensinn und Laune",1836,"https://kolimo.uni-goettingen.de/text.html?id=gb17090"
"61641","http://d-nb.info/gnd/118598279","Leopold von Ranke","Über die Verwandtsc…",1836,"https://kolimo.uni-goettingen.de/text.html?id=gb10694"
"61643","http://d-nb.info/gnd/118598279","Leopold von Ranke","Politisches Gespräch",1836,"https://kolimo.uni-goettingen.de/text.html?id=gb10695"
"705","http://d-nb.info/gnd/118504185","Arnim Bettina von","Goethe's Briefwechs…",1835,"https://kolimo.uni-goettingen.de/text.html?id=dta48458"
"1768","http://d-nb.info/gnd/118504185","Arnim Bettina von","Tagebuch",1835,"https://kolimo.uni-goettingen.de/text.html?id=dta49011"
"1801","http://d-nb.info/gnd/118504185","Arnim Bettina von","Goethe's Briefwechs…",1835,"https://kolimo.uni-goettingen.de/text.html?id=dta48912"
"6601","http://d-nb.info/gnd/118504185","Bettine von Arnim","Goethes Briefwechse…",1835,"https://kolimo.uni-goettingen.de/text.html?id=gb19962"
"12270","http://d-nb.info/gnd/118516906","Büchner Georg","Danton's Tod",1835,"https://kolimo.uni-goettingen.de/text.html?id=dta48972"
"12395","http://d-nb.info/gnd/119111152","Baumstark Eduard","Kameralistische Enc…",1835,"https://kolimo.uni-goettingen.de/text.html?id=dta48425"
"17863","http://d-nb.info/gnd/118516906","Georg Büchner","Dantons Tod",1835,"https://kolimo.uni-goettingen.de/text.html?id=gb6555"
"18900","http://d-nb.info/gnd/118507400","Eduard v. Bauernfeld","Fortunat",1835,"https://kolimo.uni-goettingen.de/text.html?id=gb16646"
"18901","http://d-nb.info/gnd/118507400","Eduard v. Bauernfeld","Bürgerlich und Roma…",1835,"https://kolimo.uni-goettingen.de/text.html?id=gb16643"
"20216","http://d-nb.info/gnd/118523368","Dahlmann Friedrich …","Die Politik, auf de…",1835,"https://kolimo.uni-goettingen.de/text.html?id=dta48294"
"22164","http://d-nb.info/gnd/118612476","Charles Sealsfield","Nathan der Squatter",1835,"https://kolimo.uni-goettingen.de/text.html?id=gb2441"
"22188","http://d-nb.info/gnd/118541102","Christian Dietrich …","Hannibal",1835,"https://kolimo.uni-goettingen.de/text.html?id=gb18174"
"22586","http://d-nb.info/gnd/118619055","Strauß David Friedr…","Das Leben Jesu, kri…",1835,"https://kolimo.uni-goettingen.de/text.html?id=dta47867"
"25250","http://d-nb.info/gnd/118529390","Joseph von Eichendo…","Eine Meerfahrt",1835,"https://kolimo.uni-goettingen.de/text.html?id=gb19920"
"31152","http://d-nb.info/gnd/118543830","Gutzkow Karl","Öffentliche Charakt…",1835,"https://kolimo.uni-goettingen.de/text.html?id=dta48812"
"31210","http://d-nb.info/gnd/10404103X","Valentin Gabriel Gu…","Handbuch der Entwic…",1835,"https://kolimo.uni-goettingen.de/text.html?id=dta48928"
"31404","http://d-nb.info/gnd/118543830","Gutzkow Karl","Wally, die Zweifler…",1835,"https://kolimo.uni-goettingen.de/text.html?id=dta48995"
"35589","http://d-nb.info/gnd/118543830","Karl Gutzkow","Wally, die Zweifler…",1835,"https://kolimo.uni-goettingen.de/text.html?id=gb14528"
"35610","http://d-nb.info/gnd/118543830","Karl Gutzkow","Nero",1835,"https://kolimo.uni-goettingen.de/text.html?id=gb14540"
"36457","http://d-nb.info/gnd/118542257","Jacob Grimm","Deutsche Mythologie",1835,"https://kolimo.uni-goettingen.de/text.html?id=gb7578"
"38121","http://d-nb.info/gnd/118558862","Jung-Stilling Johan…","Johann Heinrich Jun…",1835,"https://kolimo.uni-goettingen.de/text.html?id=dta47951"
"41367","http://d-nb.info/gnd/118548018","Heinrich Heine","Zur Geschichte der …",1835,"https://kolimo.uni-goettingen.de/text.html?id=gb9268"
"43909","http://d-nb.info/gnd/118587080","Nestroy Johann","Der böse Geist Lump…",1835,"https://kolimo.uni-goettingen.de/text.html?id=dta49020"
"44100","http://d-nb.info/gnd/117085405","Littrow Joseph Joha…","Die Wunder des Himm…",1835,"https://kolimo.uni-goettingen.de/text.html?id=dta48249"
"48405","http://d-nb.info/gnd/118587080","Johann Nestroy","Zu ebener Erde und …",1835,"https://kolimo.uni-goettingen.de/text.html?id=gb18199"
"61415","http://d-nb.info/gnd/12989432X","Ludwig Tieck","Der Wassermensch",1835,"https://kolimo.uni-goettingen.de/text.html?id=gb17131"
"61452","http://d-nb.info/gnd/12989432X","Ludwig Tieck","Das alte Buch und d…",1835,"https://kolimo.uni-goettingen.de/text.html?id=gb17087"
"61477","http://d-nb.info/gnd/12989432X","Ludwig Tieck","Weihnacht-Abend",1835,"https://kolimo.uni-goettingen.de/text.html?id=gb17076"
"61487","http://d-nb.info/gnd/12989432X","Ludwig Tieck","Uebereilung",1835,"https://kolimo.uni-goettingen.de/text.html?id=gb17088"
"12376","http://d-nb.info/gnd/118512749","Börne Ludwig","Briefe aus Paris",1834,"https://kolimo.uni-goettingen.de/text.html?id=dta49098"
"12383","http://d-nb.info/gnd/118512749","Börne Ludwig","Briefe aus Paris",1834,"https://kolimo.uni-goettingen.de/text.html?id=dta47883"
"17861","http://d-nb.info/gnd/118516906","Georg Büchner","Der Hessische Landb…",1834,"https://kolimo.uni-goettingen.de/text.html?id=gb6556"
"17867","http://d-nb.info/gnd/118516906","Georg Büchner","Der Hessische Landb…",1834,"https://kolimo.uni-goettingen.de/text.html?id=gb6558"
"19147","http://d-nb.info/gnd/11866493X","Eduard Bulwer Lytton","Die Pilger des Rhei…",1834,"https://kolimo.uni-goettingen.de/text.html?id=gb16366"
"20351","http://d-nb.info/gnd/11852111X","Clausewitz Carl von","Vom Kriege",1834,"https://kolimo.uni-goettingen.de/text.html?id=dta48120"
"21975","http://d-nb.info/gnd/118808346","Joseph Christian vo…","Turturell",1834,"https://kolimo.uni-goettingen.de/text.html?id=gb18037"
"21983","http://d-nb.info/gnd/118808346","Joseph Christian vo…","Herr und Sklave",1834,"https://kolimo.uni-goettingen.de/text.html?id=gb18040"
"23841","http://d-nb.info/gnd/118529390","Eichendorff Joseph …","Dichter und ihre Ge…",1834,"https://kolimo.uni-goettingen.de/text.html?id=dta47918"
"25034","http://d-nb.info/gnd/118583107","Eduard Mörike","Lucie Gelmeroth",1834,"https://kolimo.uni-goettingen.de/text.html?id=gb8189"
"26627","http://d-nb.info/gnd/11854943X","Herbart Johann Frie…","Lehrbuch zur Psycho…",1834,"https://kolimo.uni-goettingen.de/text.html?id=dta48212"
"26692","http://d-nb.info/gnd/129094692","Gerstner Franz Jose…","Handbuch der Mechan…",1834,"https://kolimo.uni-goettingen.de/text.html?id=dta49111"
"29241","http://d-nb.info/gnd/118597914","Ferdinand Raimund","Der Verschwender",1834,"https://kolimo.uni-goettingen.de/text.html?id=gb5427"
"41366","http://d-nb.info/gnd/118548018","Heinrich Heine","Elementargeister",1834,"https://kolimo.uni-goettingen.de/text.html?id=gb9520"
"41371","http://d-nb.info/gnd/118548018","Heinrich Heine","Schnabelewopski",1834,"https://kolimo.uni-goettingen.de/text.html?id=gb9264"
"43809","http://d-nb.info/gnd/117085405","Littrow Joseph Joha…","Die Wunder des Himm…",1834,"https://kolimo.uni-goettingen.de/text.html?id=dta47903"
"43928","http://d-nb.info/gnd/118561545","Kerner Justinus","Geschichten Besesse…",1834,"https://kolimo.uni-goettingen.de/text.html?id=dta48576"
"48326","http://d-nb.info/gnd/118561545","Justinus Kerner","Geschichte des Mädc…",1834,"https://kolimo.uni-goettingen.de/text.html?id=gb6187"
"49025","http://d-nb.info/gnd/116340266","Joseph Seligmann Ko…","Der jüdische Gil Bl…",1834,"https://kolimo.uni-goettingen.de/text.html?id=gb8943"
"58129","http://d-nb.info/gnd/118598279","Ranke Leopold von","Die römischen Päpst…",1834,"https://kolimo.uni-goettingen.de/text.html?id=dta48268"
"58185","http://d-nb.info/gnd/118807226","Wienbarg Ludolf","Soll die plattdeuts…",1834,"https://kolimo.uni-goettingen.de/text.html?id=dta48414"
"58229","http://d-nb.info/gnd/118807226","Wienbarg Ludolf","Aesthetische Feldzü…",1834,"https://kolimo.uni-goettingen.de/text.html?id=dta48106"
"61478","http://d-nb.info/gnd/12989432X","Ludwig Tieck","Eine Sommerreise",1834,"https://kolimo.uni-goettingen.de/text.html?id=gb17124"
"61631","http://d-nb.info/gnd/118807226","Ludolf Wienbarg","Soll die plattdeuts…",1834,"https://kolimo.uni-goettingen.de/text.html?id=gb7792"
"68545","http://d-nb.info/gnd/118626175","Varnhagen Rahel","Rahel",1834,"https://kolimo.uni-goettingen.de/text.html?id=dta48309"
"68582","http://d-nb.info/gnd/118626175","Varnhagen Rahel","Rahel",1834,"https://kolimo.uni-goettingen.de/text.html?id=dta48506"
"68607","http://d-nb.info/gnd/118626175","Varnhagen Rahel","Rahel",1834,"https://kolimo.uni-goettingen.de/text.html?id=dta48055"
"12227","http://d-nb.info/gnd/118512749","Börne Ludwig","Briefe aus Paris",1833,"https://kolimo.uni-goettingen.de/text.html?id=dta48942"
"12259","http://d-nb.info/gnd/118512749","Börne Ludwig","Briefe aus Paris",1833,"https://kolimo.uni-goettingen.de/text.html?id=dta48761"
"21984","http://d-nb.info/gnd/118808346","Joseph Christian vo…","Kerker und Krone",1833,"https://kolimo.uni-goettingen.de/text.html?id=gb18030"
"22166","http://d-nb.info/gnd/118612476","Charles Sealsfield","Der Legitime und di…",1833,"https://kolimo.uni-goettingen.de/text.html?id=gb2442"
"22561","http://d-nb.info/gnd/11852755X","Droysen Johann Gust…","Geschichte Alexande…",1833,"https://kolimo.uni-goettingen.de/text.html?id=dta48336"
"25244","http://d-nb.info/gnd/118529390","Joseph von Eichendo…"," Dichter und ihre G…",1833,"https://kolimo.uni-goettingen.de/text.html?id=gb19919"
"35332","http://d-nb.info/gnd/118540238","Johann Wolfgang von…","Dichtung und Wahrhe…",1833,"https://kolimo.uni-goettingen.de/text.html?id=gb2757"
"35364","http://d-nb.info/gnd/118540238","Goethe","Der Tragödie zweite…",1833,"https://kolimo.uni-goettingen.de/text.html?id=gb2783"
"37917","http://d-nb.info/gnd/118570080","Laube Heinrich","Das junge Europa",1833,"https://kolimo.uni-goettingen.de/text.html?id=dta48442"
"38119","http://d-nb.info/gnd/118570080","Laube Heinrich","Das junge Europa",1833,"https://kolimo.uni-goettingen.de/text.html?id=dta49070"
"40406","http://d-nb.info/gnd/118704400","Wilhelm Hey","Funfzig Fabeln für …",1833,"https://kolimo.uni-goettingen.de/text.html?id=gb14433"
"41233","http://d-nb.info/gnd/118597019","Hermann von Pückler…","Andeutungen über La…",1833,"https://kolimo.uni-goettingen.de/text.html?id=gb15356"
"48404","http://d-nb.info/gnd/118587080","Johann Nepomuk Nest…","Der böse Geist Lump…",1833,"https://kolimo.uni-goettingen.de/text.html?id=gb18195"
"48526","http://d-nb.info/gnd/12989432X","Johann Ludwig Tieck","Die Ahnenprobe",1833,"https://kolimo.uni-goettingen.de/text.html?id=gb17126"
